;Not sorted array;;BubbleSort;;SelectionSort;;InsertSort;;ShellSort;;QuickSort
;7481;;5485;;5485;;5485;;5485;;5485
;3370;;5488;;5488;;5488;;5488;;5488
;8991;;5491;;5491;;5491;;5491;;5491
;9145;;5491;;5491;;5491;;5491;;5491
;9984;;5492;;5492;;5492;;5492;;5492
;2714;;5494;;5494;;5494;;5494;;5494
;7085;;5495;;5495;;5495;;5495;;5495
;79;;5496;;5496;;5496;;5496;;5496
;4399;;5498;;5498;;5498;;5498;;5498
;6282;;5502;;5502;;5502;;5502;;5502
;4386;;5502;;5502;;5502;;5502;;5502
;7119;;5503;;5503;;5503;;5503;;5503
;2650;;5505;;5505;;5505;;5505;;5505
;2193;;5505;;5505;;5505;;5505;;5505
;185;;5506;;5506;;5506;;5506;;5506
;5516;;5507;;5507;;5507;;5507;;5507
;8608;;5508;;5508;;5508;;5508;;5508
;7888;;5511;;5511;;5511;;5511;;5511
;9499;;5513;;5513;;5513;;5513;;5513
;2425;;5516;;5516;;5516;;5516;;5516
;6896;;5517;;5517;;5517;;5517;;5517
;7769;;5518;;5518;;5518;;5518;;5518
;5331;;5519;;5519;;5519;;5519;;5519
;9814;;5519;;5519;;5519;;5519;;5519
;1502;;5520;;5520;;5520;;5520;;5520
;5970;;5522;;5522;;5522;;5522;;5522
;9537;;5524;;5524;;5524;;5524;;5524
;7598;;5525;;5525;;5525;;5525;;5525
;1077;;5529;;5529;;5529;;5529;;5529
;5398;;5529;;5529;;5529;;5529;;5529
;6851;;5530;;5530;;5530;;5530;;5530
;1888;;5532;;5532;;5532;;5532;;5532
;4463;;5532;;5532;;5532;;5532;;5532
;9053;;5532;;5532;;5532;;5532;;5532
;3505;;5535;;5535;;5535;;5535;;5535
;5741;;5535;;5535;;5535;;5535;;5535
;1267;;5535;;5535;;5535;;5535;;5535
;9662;;5536;;5536;;5536;;5536;;5536
;9655;;5536;;5536;;5536;;5536;;5536
;4081;;5536;;5536;;5536;;5536;;5536
;9695;;5537;;5537;;5537;;5537;;5537
;9618;;5537;;5537;;5537;;5537;;5537
;6872;;5538;;5538;;5538;;5538;;5538
;5094;;5538;;5538;;5538;;5538;;5538
;9670;;5540;;5540;;5540;;5540;;5540
;2538;;5541;;5541;;5541;;5541;;5541
;7121;;5541;;5541;;5541;;5541;;5541
;1445;;5542;;5542;;5542;;5542;;5542
;4523;;5542;;5542;;5542;;5542;;5542
;8243;;5543;;5543;;5543;;5543;;5543
;2365;;5544;;5544;;5544;;5544;;5544
;4718;;5545;;5545;;5545;;5545;;5545
;7135;;5546;;5546;;5546;;5546;;5546
;6937;;5547;;5547;;5547;;5547;;5547
;4599;;5547;;5547;;5547;;5547;;5547
;1499;;5547;;5547;;5547;;5547;;5547
;3192;;5547;;5547;;5547;;5547;;5547
;554;;5547;;5547;;5547;;5547;;5547
;9124;;5553;;5553;;5553;;5553;;5553
;31;;5555;;5555;;5555;;5555;;5555
;8066;;5556;;5556;;5556;;5556;;5556
;6429;;5558;;5558;;5558;;5558;;5558
;2722;;5560;;5560;;5560;;5560;;5560
;9556;;5560;;5560;;5560;;5560;;5560
;3818;;5561;;5561;;5561;;5561;;5561
;1875;;5561;;5561;;5561;;5561;;5561
;1692;;5561;;5561;;5561;;5561;;5561
;3910;;5563;;5563;;5563;;5563;;5563
;8361;;5565;;5565;;5565;;5565;;5565
;3132;;5565;;5565;;5565;;5565;;5565
;9728;;5565;;5565;;5565;;5565;;5565
;522;;5565;;5565;;5565;;5565;;5565
;1149;;5566;;5566;;5566;;5566;;5566
;7277;;5566;;5566;;5566;;5566;;5566
;1826;;5567;;5567;;5567;;5567;;5567
;9348;;5568;;5568;;5568;;5568;;5568
;1278;;5573;;5573;;5573;;5573;;5573
;7777;;5573;;5573;;5573;;5573;;5573
;2338;;5574;;5574;;5574;;5574;;5574
;5175;;5575;;5575;;5575;;5575;;5575
;8944;;5578;;5578;;5578;;5578;;5578
;6125;;5579;;5579;;5579;;5579;;5579
;139;;5581;;5581;;5581;;5581;;5581
;9821;;5584;;5584;;5584;;5584;;5584
;6340;;5584;;5584;;5584;;5584;;5584
;3640;;5584;;5584;;5584;;5584;;5584
;7966;;5584;;5584;;5584;;5584;;5584
;9081;;5587;;5587;;5587;;5587;;5587
;8148;;5589;;5589;;5589;;5589;;5589
;7547;;5589;;5589;;5589;;5589;;5589
;9951;;5589;;5589;;5589;;5589;;5589
;2907;;5589;;5589;;5589;;5589;;5589
;9551;;5589;;5589;;5589;;5589;;5589
;3110;;5590;;5590;;5590;;5590;;5590
;6557;;5594;;5594;;5594;;5594;;5594
;7077;;5596;;5596;;5596;;5596;;5596
;3009;;5597;;5597;;5597;;5597;;5597
;403;;5598;;5598;;5598;;5598;;5598
;1576;;5599;;5599;;5599;;5599;;5599
;540;;5601;;5601;;5601;;5601;;5601
;6023;;5601;;5601;;5601;;5601;;5601
;2574;;5602;;5602;;5602;;5602;;5602
;5454;;5602;;5602;;5602;;5602;;5602
;369;;5603;;5603;;5603;;5603;;5603
;1906;;5603;;5603;;5603;;5603;;5603
;2485;;5605;;5605;;5605;;5605;;5605
;4999;;5605;;5605;;5605;;5605;;5605
;8048;;5605;;5605;;5605;;5605;;5605
;3930;;5606;;5606;;5606;;5606;;5606
;573;;5606;;5606;;5606;;5606;;5606
;6658;;5606;;5606;;5606;;5606;;5606
;5816;;5608;;5608;;5608;;5608;;5608
;8884;;5610;;5610;;5610;;5610;;5610
;373;;5610;;5610;;5610;;5610;;5610
;31;;5610;;5610;;5610;;5610;;5610
;2604;;5615;;5615;;5615;;5615;;5615
;9783;;5615;;5615;;5615;;5615;;5615
;5791;;5616;;5616;;5616;;5616;;5616
;5422;;5618;;5618;;5618;;5618;;5618
;8010;;5619;;5619;;5619;;5619;;5619
;987;;5620;;5620;;5620;;5620;;5620
;2364;;5620;;5620;;5620;;5620;;5620
;568;;5621;;5621;;5621;;5621;;5621
;5994;;5621;;5621;;5621;;5621;;5621
;579;;5622;;5622;;5622;;5622;;5622
;4023;;5623;;5623;;5623;;5623;;5623
;5709;;5624;;5624;;5624;;5624;;5624
;1657;;5625;;5625;;5625;;5625;;5625
;4141;;5627;;5627;;5627;;5627;;5627
;9285;;5628;;5628;;5628;;5628;;5628
;8477;;5629;;5629;;5629;;5629;;5629
;4023;;5629;;5629;;5629;;5629;;5629
;7272;;5629;;5629;;5629;;5629;;5629
;8828;;5631;;5631;;5631;;5631;;5631
;1435;;5631;;5631;;5631;;5631;;5631
;3549;;5632;;5632;;5632;;5632;;5632
;2517;;5633;;5633;;5633;;5633;;5633
;9009;;5635;;5635;;5635;;5635;;5635
;7743;;5635;;5635;;5635;;5635;;5635
;867;;5636;;5636;;5636;;5636;;5636
;1265;;5638;;5638;;5638;;5638;;5638
;1590;;5638;;5638;;5638;;5638;;5638
;2891;;5639;;5639;;5639;;5639;;5639
;369;;5643;;5643;;5643;;5643;;5643
;1538;;5643;;5643;;5643;;5643;;5643
;7604;;5645;;5645;;5645;;5645;;5645
;3776;;5646;;5646;;5646;;5646;;5646
;2212;;5646;;5646;;5646;;5646;;5646
;991;;5646;;5646;;5646;;5646;;5646
;2693;;5648;;5648;;5648;;5648;;5648
;3409;;5651;;5651;;5651;;5651;;5651
;1620;;5651;;5651;;5651;;5651;;5651
;8197;;5651;;5651;;5651;;5651;;5651
;2662;;5653;;5653;;5653;;5653;;5653
;5128;;5656;;5656;;5656;;5656;;5656
;6100;;5656;;5656;;5656;;5656;;5656
;2759;;5660;;5660;;5660;;5660;;5660
;842;;5662;;5662;;5662;;5662;;5662
;8440;;5665;;5665;;5665;;5665;;5665
;89;;5665;;5665;;5665;;5665;;5665
;9494;;5665;;5665;;5665;;5665;;5665
;2642;;5667;;5667;;5667;;5667;;5667
;1620;;5668;;5668;;5668;;5668;;5668
;1486;;5668;;5668;;5668;;5668;;5668
;6146;;5673;;5673;;5673;;5673;;5673
;7964;;5674;;5674;;5674;;5674;;5674
;1486;;5674;;5674;;5674;;5674;;5674
;1271;;5675;;5675;;5675;;5675;;5675
;943;;5675;;5675;;5675;;5675;;5675
;9466;;5676;;5676;;5676;;5676;;5676
;1474;;5676;;5676;;5676;;5676;;5676
;3445;;5677;;5677;;5677;;5677;;5677
;1788;;5677;;5677;;5677;;5677;;5677
;7349;;5678;;5678;;5678;;5678;;5678
;5827;;5678;;5678;;5678;;5678;;5678
;954;;5679;;5679;;5679;;5679;;5679
;1504;;5679;;5679;;5679;;5679;;5679
;3281;;5680;;5680;;5680;;5680;;5680
;4246;;5682;;5682;;5682;;5682;;5682
;3757;;5684;;5684;;5684;;5684;;5684
;7285;;5686;;5686;;5686;;5686;;5686
;6114;;5686;;5686;;5686;;5686;;5686
;350;;5687;;5687;;5687;;5687;;5687
;2832;;5689;;5689;;5689;;5689;;5689
;3673;;5690;;5690;;5690;;5690;;5690
;4943;;5692;;5692;;5692;;5692;;5692
;2312;;5692;;5692;;5692;;5692;;5692
;3232;;5693;;5693;;5693;;5693;;5693
;4883;;5694;;5694;;5694;;5694;;5694
;3239;;5695;;5695;;5695;;5695;;5695
;7768;;5697;;5697;;5697;;5697;;5697
;2589;;5699;;5699;;5699;;5699;;5699
;7683;;5699;;5699;;5699;;5699;;5699
;6209;;5705;;5705;;5705;;5705;;5705
;1987;;5705;;5705;;5705;;5705;;5705
;8795;;5705;;5705;;5705;;5705;;5705
;3245;;5706;;5706;;5706;;5706;;5706
;1912;;5706;;5706;;5706;;5706;;5706
;8639;;5706;;5706;;5706;;5706;;5706
;935;;5707;;5707;;5707;;5707;;5707
;4248;;5707;;5707;;5707;;5707;;5707
;1479;;5709;;5709;;5709;;5709;;5709
;3207;;5710;;5710;;5710;;5710;;5710
;1230;;5712;;5712;;5712;;5712;;5712
;3954;;5712;;5712;;5712;;5712;;5712
;9601;;5713;;5713;;5713;;5713;;5713
;3940;;5713;;5713;;5713;;5713;;5713
;2043;;5714;;5714;;5714;;5714;;5714
;9718;;5715;;5715;;5715;;5715;;5715
;3412;;5716;;5716;;5716;;5716;;5716
;4377;;5717;;5717;;5717;;5717;;5717
;6623;;5717;;5717;;5717;;5717;;5717
;1472;;5718;;5718;;5718;;5718;;5718
;1983;;5719;;5719;;5719;;5719;;5719
;3885;;5721;;5721;;5721;;5721;;5721
;9686;;5721;;5721;;5721;;5721;;5721
;8720;;5722;;5722;;5722;;5722;;5722
;6257;;5722;;5722;;5722;;5722;;5722
;4702;;5722;;5722;;5722;;5722;;5722
;4439;;5722;;5722;;5722;;5722;;5722
;606;;5724;;5724;;5724;;5724;;5724
;2276;;5725;;5725;;5725;;5725;;5725
;5924;;5726;;5726;;5726;;5726;;5726
;652;;5726;;5726;;5726;;5726;;5726
;3037;;5726;;5726;;5726;;5726;;5726
;9035;;5727;;5727;;5727;;5727;;5727
;1699;;5728;;5728;;5728;;5728;;5728
;3316;;5729;;5729;;5729;;5729;;5729
;1890;;5729;;5729;;5729;;5729;;5729
;3367;;5732;;5732;;5732;;5732;;5732
;9606;;5733;;5733;;5733;;5733;;5733
;1221;;5734;;5734;;5734;;5734;;5734
;7975;;5739;;5739;;5739;;5739;;5739
;1520;;5739;;5739;;5739;;5739;;5739
;2792;;5741;;5741;;5741;;5741;;5741
;4565;;5741;;5741;;5741;;5741;;5741
;5547;;5745;;5745;;5745;;5745;;5745
;4258;;5745;;5745;;5745;;5745;;5745
;7684;;5748;;5748;;5748;;5748;;5748
;1531;;5749;;5749;;5749;;5749;;5749
;2829;;5750;;5750;;5750;;5750;;5750
;1782;;5750;;5750;;5750;;5750;;5750
;2705;;5750;;5750;;5750;;5750;;5750
;6162;;5752;;5752;;5752;;5752;;5752
;5689;;5754;;5754;;5754;;5754;;5754
;5923;;5756;;5756;;5756;;5756;;5756
;870;;5756;;5756;;5756;;5756;;5756
;5342;;5758;;5758;;5758;;5758;;5758
;9282;;5758;;5758;;5758;;5758;;5758
;4196;;5759;;5759;;5759;;5759;;5759
;2180;;5759;;5759;;5759;;5759;;5759
;9969;;5760;;5760;;5760;;5760;;5760
;9072;;5760;;5760;;5760;;5760;;5760
;8715;;5760;;5760;;5760;;5760;;5760
;6051;;5760;;5760;;5760;;5760;;5760
;4736;;5760;;5760;;5760;;5760;;5760
;1755;;5764;;5764;;5764;;5764;;5764
;5174;;5765;;5765;;5765;;5765;;5765
;8477;;5765;;5765;;5765;;5765;;5765
;1154;;5767;;5767;;5767;;5767;;5767
;4729;;5769;;5769;;5769;;5769;;5769
;882;;5770;;5770;;5770;;5770;;5770
;5851;;5771;;5771;;5771;;5771;;5771
;9769;;5774;;5774;;5774;;5774;;5774
;1237;;5775;;5775;;5775;;5775;;5775
;8301;;5776;;5776;;5776;;5776;;5776
;5676;;5778;;5778;;5778;;5778;;5778
;3604;;5778;;5778;;5778;;5778;;5778
;7073;;5780;;5780;;5780;;5780;;5780
;4161;;5781;;5781;;5781;;5781;;5781
;1197;;5783;;5783;;5783;;5783;;5783
;8595;;5783;;5783;;5783;;5783;;5783
;2125;;5783;;5783;;5783;;5783;;5783
;5485;;5785;;5785;;5785;;5785;;5785
;5062;;5786;;5786;;5786;;5786;;5786
;9229;;5787;;5787;;5787;;5787;;5787
;7560;;5787;;5787;;5787;;5787;;5787
;7718;;5788;;5788;;5788;;5788;;5788
;9073;;5790;;5790;;5790;;5790;;5790
;8079;;5790;;5790;;5790;;5790;;5790
;8709;;5790;;5790;;5790;;5790;;5790
;9662;;5791;;5791;;5791;;5791;;5791
;224;;5791;;5791;;5791;;5791;;5791
;1574;;5791;;5791;;5791;;5791;;5791
;7682;;5791;;5791;;5791;;5791;;5791
;7475;;5792;;5792;;5792;;5792;;5792
;8815;;5793;;5793;;5793;;5793;;5793
;9343;;5793;;5793;;5793;;5793;;5793
;7446;;5794;;5794;;5794;;5794;;5794
;7532;;5794;;5794;;5794;;5794;;5794
;4568;;5794;;5794;;5794;;5794;;5794
;2684;;5797;;5797;;5797;;5797;;5797
;4361;;5800;;5800;;5800;;5800;;5800
;5472;;5802;;5802;;5802;;5802;;5802
;5286;;5802;;5802;;5802;;5802;;5802
;8266;;5805;;5805;;5805;;5805;;5805
;6089;;5807;;5807;;5807;;5807;;5807
;2151;;5807;;5807;;5807;;5807;;5807
;4604;;5808;;5808;;5808;;5808;;5808
;7233;;5808;;5808;;5808;;5808;;5808
;5594;;5809;;5809;;5809;;5809;;5809
;9076;;5809;;5809;;5809;;5809;;5809
;598;;5810;;5810;;5810;;5810;;5810
;8604;;5811;;5811;;5811;;5811;;5811
;3533;;5812;;5812;;5812;;5812;;5812
;468;;5812;;5812;;5812;;5812;;5812
;1184;;5812;;5812;;5812;;5812;;5812
;1417;;5812;;5812;;5812;;5812;;5812
;2964;;5813;;5813;;5813;;5813;;5813
;9616;;5813;;5813;;5813;;5813;;5813
;1014;;5814;;5814;;5814;;5814;;5814
;4066;;5815;;5815;;5815;;5815;;5815
;4996;;5816;;5816;;5816;;5816;;5816
;6873;;5818;;5818;;5818;;5818;;5818
;7148;;5819;;5819;;5819;;5819;;5819
;2510;;5820;;5820;;5820;;5820;;5820
;396;;5820;;5820;;5820;;5820;;5820
;5941;;5820;;5820;;5820;;5820;;5820
;5791;;5821;;5821;;5821;;5821;;5821
;6866;;5821;;5821;;5821;;5821;;5821
;5589;;5821;;5821;;5821;;5821;;5821
;4020;;5822;;5822;;5822;;5822;;5822
;3355;;5822;;5822;;5822;;5822;;5822
;5948;;5824;;5824;;5824;;5824;;5824
;8251;;5824;;5824;;5824;;5824;;5824
;5081;;5826;;5826;;5826;;5826;;5826
;2271;;5827;;5827;;5827;;5827;;5827
;1825;;5827;;5827;;5827;;5827;;5827
;9228;;5828;;5828;;5828;;5828;;5828
;1173;;5828;;5828;;5828;;5828;;5828
;3454;;5828;;5828;;5828;;5828;;5828
;309;;5829;;5829;;5829;;5829;;5829
;6430;;5831;;5831;;5831;;5831;;5831
;1238;;5833;;5833;;5833;;5833;;5833
;3991;;5834;;5834;;5834;;5834;;5834
;3739;;5834;;5834;;5834;;5834;;5834
;4853;;5835;;5835;;5835;;5835;;5835
;448;;5836;;5836;;5836;;5836;;5836
;2567;;5836;;5836;;5836;;5836;;5836
;7054;;5836;;5836;;5836;;5836;;5836
;9877;;5838;;5838;;5838;;5838;;5838
;2490;;5841;;5841;;5841;;5841;;5841
;1197;;5841;;5841;;5841;;5841;;5841
;9056;;5842;;5842;;5842;;5842;;5842
;773;;5842;;5842;;5842;;5842;;5842
;589;;5844;;5844;;5844;;5844;;5844
;6862;;5844;;5844;;5844;;5844;;5844
;7536;;5845;;5845;;5845;;5845;;5845
;9429;;5846;;5846;;5846;;5846;;5846
;2888;;5846;;5846;;5846;;5846;;5846
;539;;5847;;5847;;5847;;5847;;5847
;7585;;5847;;5847;;5847;;5847;;5847
;1841;;5848;;5848;;5848;;5848;;5848
;4167;;5850;;5850;;5850;;5850;;5850
;5520;;5851;;5851;;5851;;5851;;5851
;1560;;5851;;5851;;5851;;5851;;5851
;1047;;5851;;5851;;5851;;5851;;5851
;4581;;5852;;5852;;5852;;5852;;5852
;382;;5854;;5854;;5854;;5854;;5854
;9606;;5857;;5857;;5857;;5857;;5857
;1989;;5857;;5857;;5857;;5857;;5857
;6784;;5857;;5857;;5857;;5857;;5857
;3403;;5858;;5858;;5858;;5858;;5858
;1960;;5859;;5859;;5859;;5859;;5859
;1462;;5860;;5860;;5860;;5860;;5860
;8732;;5862;;5862;;5862;;5862;;5862
;392;;5863;;5863;;5863;;5863;;5863
;6843;;5864;;5864;;5864;;5864;;5864
;4063;;5865;;5865;;5865;;5865;;5865
;6923;;5865;;5865;;5865;;5865;;5865
;4611;;5866;;5866;;5866;;5866;;5866
;4740;;5867;;5867;;5867;;5867;;5867
;692;;5867;;5867;;5867;;5867;;5867
;2443;;5868;;5868;;5868;;5868;;5868
;2270;;5868;;5868;;5868;;5868;;5868
;3919;;5869;;5869;;5869;;5869;;5869
;8849;;5869;;5869;;5869;;5869;;5869
;6112;;5869;;5869;;5869;;5869;;5869
;576;;5871;;5871;;5871;;5871;;5871
;1845;;5872;;5872;;5872;;5872;;5872
;2486;;5874;;5874;;5874;;5874;;5874
;9556;;5874;;5874;;5874;;5874;;5874
;8603;;5874;;5874;;5874;;5874;;5874
;1364;;5874;;5874;;5874;;5874;;5874
;6498;;5876;;5876;;5876;;5876;;5876
;2508;;5880;;5880;;5880;;5880;;5880
;2878;;5881;;5881;;5881;;5881;;5881
;3338;;5881;;5881;;5881;;5881;;5881
;6723;;5881;;5881;;5881;;5881;;5881
;3005;;5883;;5883;;5883;;5883;;5883
;2411;;5885;;5885;;5885;;5885;;5885
;4193;;5890;;5890;;5890;;5890;;5890
;3117;;5891;;5891;;5891;;5891;;5891
;943;;5893;;5893;;5893;;5893;;5893
;1227;;5893;;5893;;5893;;5893;;5893
;4514;;5896;;5896;;5896;;5896;;5896
;5290;;5896;;5896;;5896;;5896;;5896
;416;;5896;;5896;;5896;;5896;;5896
;801;;5897;;5897;;5897;;5897;;5897
;339;;5898;;5898;;5898;;5898;;5898
;6544;;5899;;5899;;5899;;5899;;5899
;236;;5903;;5903;;5903;;5903;;5903
;12;;5905;;5905;;5905;;5905;;5905
;6274;;5906;;5906;;5906;;5906;;5906
;5433;;5907;;5907;;5907;;5907;;5907
;9740;;5907;;5907;;5907;;5907;;5907
;4401;;5912;;5912;;5912;;5912;;5912
;183;;5915;;5915;;5915;;5915;;5915
;1135;;5917;;5917;;5917;;5917;;5917
;4828;;5920;;5920;;5920;;5920;;5920
;633;;5922;;5922;;5922;;5922;;5922
;437;;5923;;5923;;5923;;5923;;5923
;2134;;5923;;5923;;5923;;5923;;5923
;8577;;5924;;5924;;5924;;5924;;5924
;3671;;5926;;5926;;5926;;5926;;5926
;8722;;5927;;5927;;5927;;5927;;5927
;7263;;5927;;5927;;5927;;5927;;5927
;9659;;5928;;5928;;5928;;5928;;5928
;4540;;5928;;5928;;5928;;5928;;5928
;9368;;5932;;5932;;5932;;5932;;5932
;282;;5934;;5934;;5934;;5934;;5934
;1848;;5936;;5936;;5936;;5936;;5936
;366;;5936;;5936;;5936;;5936;;5936
;3290;;5937;;5937;;5937;;5937;;5937
;3227;;5937;;5937;;5937;;5937;;5937
;4458;;5938;;5938;;5938;;5938;;5938
;2071;;5939;;5939;;5939;;5939;;5939
;106;;5939;;5939;;5939;;5939;;5939
;6305;;5940;;5940;;5940;;5940;;5940
;1001;;5941;;5941;;5941;;5941;;5941
;5434;;5941;;5941;;5941;;5941;;5941
;1770;;5943;;5943;;5943;;5943;;5943
;9555;;5944;;5944;;5944;;5944;;5944
;8507;;5944;;5944;;5944;;5944;;5944
;4299;;5945;;5945;;5945;;5945;;5945
;7730;;5945;;5945;;5945;;5945;;5945
;4075;;5945;;5945;;5945;;5945;;5945
;8803;;5946;;5946;;5946;;5946;;5946
;1439;;5947;;5947;;5947;;5947;;5947
;6194;;5948;;5948;;5948;;5948;;5948
;2488;;5948;;5948;;5948;;5948;;5948
;8664;;5950;;5950;;5950;;5950;;5950
;6673;;5951;;5951;;5951;;5951;;5951
;7048;;5953;;5953;;5953;;5953;;5953
;5358;;5955;;5955;;5955;;5955;;5955
;2280;;5955;;5955;;5955;;5955;;5955
;2487;;5956;;5956;;5956;;5956;;5956
;9764;;5958;;5958;;5958;;5958;;5958
;3713;;5960;;5960;;5960;;5960;;5960
;4013;;5961;;5961;;5961;;5961;;5961
;2452;;5966;;5966;;5966;;5966;;5966
;8170;;5966;;5966;;5966;;5966;;5966
;4978;;5966;;5966;;5966;;5966;;5966
;6766;;5967;;5967;;5967;;5967;;5967
;2704;;5967;;5967;;5967;;5967;;5967
;1416;;5967;;5967;;5967;;5967;;5967
;8649;;5969;;5969;;5969;;5969;;5969
;377;;5970;;5970;;5970;;5970;;5970
;2837;;5970;;5970;;5970;;5970;;5970
;8537;;5973;;5973;;5973;;5973;;5973
;9459;;5974;;5974;;5974;;5974;;5974
;432;;5974;;5974;;5974;;5974;;5974
;955;;5976;;5976;;5976;;5976;;5976
;2105;;5978;;5978;;5978;;5978;;5978
;526;;5980;;5980;;5980;;5980;;5980
;5937;;5981;;5981;;5981;;5981;;5981
;1366;;5984;;5984;;5984;;5984;;5984
;3914;;5984;;5984;;5984;;5984;;5984
;3155;;5985;;5985;;5985;;5985;;5985
;9290;;5986;;5986;;5986;;5986;;5986
;6446;;5987;;5987;;5987;;5987;;5987
;8182;;5987;;5987;;5987;;5987;;5987
;9635;;5987;;5987;;5987;;5987;;5987
;93;;5988;;5988;;5988;;5988;;5988
;3936;;5990;;5990;;5990;;5990;;5990
;5846;;5991;;5991;;5991;;5991;;5991
;1238;;5991;;5991;;5991;;5991;;5991
;5456;;5993;;5993;;5993;;5993;;5993
;4403;;5993;;5993;;5993;;5993;;5993
;9714;;5994;;5994;;5994;;5994;;5994
;5599;;5994;;5994;;5994;;5994;;5994
;41;;5996;;5996;;5996;;5996;;5996
;6925;;5997;;5997;;5997;;5997;;5997
;8074;;6001;;6001;;6001;;6001;;6001
;2324;;6002;;6002;;6002;;6002;;6002
;344;;6002;;6002;;6002;;6002;;6002
;9863;;6003;;6003;;6003;;6003;;6003
;3749;;6003;;6003;;6003;;6003;;6003
;9276;;6006;;6006;;6006;;6006;;6006
;597;;6006;;6006;;6006;;6006;;6006
;4334;;6008;;6008;;6008;;6008;;6008
;6647;;6009;;6009;;6009;;6009;;6009
;2426;;6010;;6010;;6010;;6010;;6010
;43;;6015;;6015;;6015;;6015;;6015
;3244;;6016;;6016;;6016;;6016;;6016
;3592;;6017;;6017;;6017;;6017;;6017
;8761;;6018;;6018;;6018;;6018;;6018
;7269;;6019;;6019;;6019;;6019;;6019
;5175;;6020;;6020;;6020;;6020;;6020
;1139;;6021;;6021;;6021;;6021;;6021
;4696;;6021;;6021;;6021;;6021;;6021
;9481;;6023;;6023;;6023;;6023;;6023
;4471;;6024;;6024;;6024;;6024;;6024
;268;;6025;;6025;;6025;;6025;;6025
;6713;;6028;;6028;;6028;;6028;;6028
;7666;;6028;;6028;;6028;;6028;;6028
;6030;;6029;;6029;;6029;;6029;;6029
;806;;6030;;6030;;6030;;6030;;6030
;7109;;6030;;6030;;6030;;6030;;6030
;4290;;6031;;6031;;6031;;6031;;6031
;9059;;6031;;6031;;6031;;6031;;6031
;1684;;6032;;6032;;6032;;6032;;6032
;4546;;6034;;6034;;6034;;6034;;6034
;2759;;6036;;6036;;6036;;6036;;6036
;1103;;6038;;6038;;6038;;6038;;6038
;606;;6038;;6038;;6038;;6038;;6038
;391;;6038;;6038;;6038;;6038;;6038
;2093;;6038;;6038;;6038;;6038;;6038
;3196;;6040;;6040;;6040;;6040;;6040
;583;;6040;;6040;;6040;;6040;;6040
;7950;;6040;;6040;;6040;;6040;;6040
;7557;;6046;;6046;;6046;;6046;;6046
;7435;;6048;;6048;;6048;;6048;;6048
;12;;6048;;6048;;6048;;6048;;6048
;6667;;6048;;6048;;6048;;6048;;6048
;869;;6050;;6050;;6050;;6050;;6050
;165;;6051;;6051;;6051;;6051;;6051
;1903;;6052;;6052;;6052;;6052;;6052
;973;;6052;;6052;;6052;;6052;;6052
;7791;;6053;;6053;;6053;;6053;;6053
;2516;;6053;;6053;;6053;;6053;;6053
;6149;;6058;;6058;;6058;;6058;;6058
;4515;;6059;;6059;;6059;;6059;;6059
;118;;6060;;6060;;6060;;6060;;6060
;4243;;6061;;6061;;6061;;6061;;6061
;3388;;6063;;6063;;6063;;6063;;6063
;2497;;6064;;6064;;6064;;6064;;6064
;7711;;6064;;6064;;6064;;6064;;6064
;1091;;6065;;6065;;6065;;6065;;6065
;1874;;6065;;6065;;6065;;6065;;6065
;8563;;6067;;6067;;6067;;6067;;6067
;9125;;6067;;6067;;6067;;6067;;6067
;7007;;6068;;6068;;6068;;6068;;6068
;8370;;6070;;6070;;6070;;6070;;6070
;5121;;6070;;6070;;6070;;6070;;6070
;7727;;6071;;6071;;6071;;6071;;6071
;2658;;6072;;6072;;6072;;6072;;6072
;4336;;6072;;6072;;6072;;6072;;6072
;8275;;6074;;6074;;6074;;6074;;6074
;1221;;6074;;6074;;6074;;6074;;6074
;1576;;6077;;6077;;6077;;6077;;6077
;1799;;6080;;6080;;6080;;6080;;6080
;4919;;6081;;6081;;6081;;6081;;6081
;4241;;6085;;6085;;6085;;6085;;6085
;8611;;6085;;6085;;6085;;6085;;6085
;5712;;6085;;6085;;6085;;6085;;6085
;209;;6088;;6088;;6088;;6088;;6088
;3635;;6088;;6088;;6088;;6088;;6088
;3263;;6089;;6089;;6089;;6089;;6089
;7830;;6090;;6090;;6090;;6090;;6090
;8514;;6091;;6091;;6091;;6091;;6091
;3336;;6096;;6096;;6096;;6096;;6096
;5783;;6097;;6097;;6097;;6097;;6097
;1032;;6097;;6097;;6097;;6097;;6097
;4988;;6099;;6099;;6099;;6099;;6099
;3339;;6099;;6099;;6099;;6099;;6099
;3705;;6099;;6099;;6099;;6099;;6099
;4670;;6099;;6099;;6099;;6099;;6099
;5940;;6099;;6099;;6099;;6099;;6099
;9868;;6100;;6100;;6100;;6100;;6100
;8391;;6100;;6100;;6100;;6100;;6100
;7728;;6100;;6100;;6100;;6100;;6100
;4985;;6100;;6100;;6100;;6100;;6100
;5537;;6101;;6101;;6101;;6101;;6101
;6320;;6102;;6102;;6102;;6102;;6102
;3124;;6102;;6102;;6102;;6102;;6102
;997;;6103;;6103;;6103;;6103;;6103
;9354;;6105;;6105;;6105;;6105;;6105
;8703;;6107;;6107;;6107;;6107;;6107
;5494;;6111;;6111;;6111;;6111;;6111
;562;;6112;;6112;;6112;;6112;;6112
;3865;;6113;;6113;;6113;;6113;;6113
;7554;;6114;;6114;;6114;;6114;;6114
;700;;6114;;6114;;6114;;6114;;6114
