;Not sorted array;;BubbleSort;;SelectionSort;;InsertSort;;ShellSort;;QuickSort
;2530;;3679;;3679;;3679;;3679;;3679
;5132;;3679;;3679;;3679;;3679;;3679
;3740;;3680;;3680;;3680;;3680;;3680
;2751;;3680;;3680;;3680;;3680;;3680
;447;;3680;;3680;;3680;;3680;;3680
;3558;;3680;;3680;;3680;;3680;;3680
;5322;;3680;;3680;;3680;;3680;;3680
;5909;;3680;;3680;;3680;;3680;;3680
;4141;;3680;;3680;;3680;;3680;;3680
;6176;;3680;;3680;;3680;;3680;;3680
;1234;;3680;;3680;;3680;;3680;;3680
;3351;;3681;;3681;;3681;;3681;;3681
;1305;;3681;;3681;;3681;;3681;;3681
;4527;;3681;;3681;;3681;;3681;;3681
;6155;;3681;;3681;;3681;;3681;;3681
;6767;;3681;;3681;;3681;;3681;;3681
;5450;;3681;;3681;;3681;;3681;;3681
;4274;;3681;;3681;;3681;;3681;;3681
;901;;3681;;3681;;3681;;3681;;3681
;1757;;3681;;3681;;3681;;3681;;3681
;8799;;3681;;3681;;3681;;3681;;3681
;3145;;3682;;3682;;3682;;3682;;3682
;6540;;3682;;3682;;3682;;3682;;3682
;6412;;3682;;3682;;3682;;3682;;3682
;1093;;3682;;3682;;3682;;3682;;3682
;1165;;3682;;3682;;3682;;3682;;3682
;125;;3682;;3682;;3682;;3682;;3682
;5847;;3682;;3682;;3682;;3682;;3682
;1341;;3682;;3682;;3682;;3682;;3682
;9100;;3682;;3682;;3682;;3682;;3682
;9416;;3683;;3683;;3683;;3683;;3683
;4491;;3683;;3683;;3683;;3683;;3683
;7182;;3683;;3683;;3683;;3683;;3683
;9332;;3683;;3683;;3683;;3683;;3683
;1159;;3683;;3683;;3683;;3683;;3683
;222;;3683;;3683;;3683;;3683;;3683
;9351;;3683;;3683;;3683;;3683;;3683
;9538;;3683;;3683;;3683;;3683;;3683
;9662;;3683;;3683;;3683;;3683;;3683
;2320;;3683;;3683;;3683;;3683;;3683
;8695;;3683;;3683;;3683;;3683;;3683
;2139;;3683;;3683;;3683;;3683;;3683
;3636;;3684;;3684;;3684;;3684;;3684
;4833;;3684;;3684;;3684;;3684;;3684
;5537;;3684;;3684;;3684;;3684;;3684
;6682;;3684;;3684;;3684;;3684;;3684
;2497;;3684;;3684;;3684;;3684;;3684
;899;;3684;;3684;;3684;;3684;;3684
;9274;;3684;;3684;;3684;;3684;;3684
;7675;;3685;;3685;;3685;;3685;;3685
;2248;;3685;;3685;;3685;;3685;;3685
;3458;;3685;;3685;;3685;;3685;;3685
;5893;;3685;;3685;;3685;;3685;;3685
;6377;;3685;;3685;;3685;;3685;;3685
;3831;;3685;;3685;;3685;;3685;;3685
;9409;;3685;;3685;;3685;;3685;;3685
;2337;;3685;;3685;;3685;;3685;;3685
;8787;;3685;;3685;;3685;;3685;;3685
;7452;;3685;;3685;;3685;;3685;;3685
;2839;;3686;;3686;;3686;;3686;;3686
;945;;3686;;3686;;3686;;3686;;3686
;2195;;3686;;3686;;3686;;3686;;3686
;9626;;3686;;3686;;3686;;3686;;3686
;7578;;3686;;3686;;3686;;3686;;3686
;7996;;3686;;3686;;3686;;3686;;3686
;6802;;3686;;3686;;3686;;3686;;3686
;269;;3686;;3686;;3686;;3686;;3686
;7658;;3686;;3686;;3686;;3686;;3686
;1094;;3687;;3687;;3687;;3687;;3687
;8342;;3687;;3687;;3687;;3687;;3687
;8907;;3687;;3687;;3687;;3687;;3687
;7906;;3687;;3687;;3687;;3687;;3687
;2367;;3687;;3687;;3687;;3687;;3687
;9134;;3687;;3687;;3687;;3687;;3687
;3947;;3687;;3687;;3687;;3687;;3687
;634;;3687;;3687;;3687;;3687;;3687
;9899;;3687;;3687;;3687;;3687;;3687
;1952;;3687;;3687;;3687;;3687;;3687
;1306;;3687;;3687;;3687;;3687;;3687
;6224;;3687;;3687;;3687;;3687;;3687
;5441;;3687;;3687;;3687;;3687;;3687
;1824;;3688;;3688;;3688;;3688;;3688
;795;;3688;;3688;;3688;;3688;;3688
;152;;3688;;3688;;3688;;3688;;3688
;4840;;3688;;3688;;3688;;3688;;3688
;2484;;3688;;3688;;3688;;3688;;3688
;9342;;3688;;3688;;3688;;3688;;3688
;2113;;3688;;3688;;3688;;3688;;3688
;6895;;3689;;3689;;3689;;3689;;3689
;6405;;3689;;3689;;3689;;3689;;3689
;9893;;3689;;3689;;3689;;3689;;3689
;1322;;3689;;3689;;3689;;3689;;3689
;6027;;3689;;3689;;3689;;3689;;3689
;1145;;3690;;3690;;3690;;3690;;3690
;7555;;3690;;3690;;3690;;3690;;3690
;3814;;3690;;3690;;3690;;3690;;3690
;8310;;3690;;3690;;3690;;3690;;3690
;5103;;3690;;3690;;3690;;3690;;3690
;422;;3690;;3690;;3690;;3690;;3690
;3500;;3690;;3690;;3690;;3690;;3690
;6854;;3691;;3691;;3691;;3691;;3691
;4010;;3691;;3691;;3691;;3691;;3691
;1271;;3691;;3691;;3691;;3691;;3691
;6209;;3691;;3691;;3691;;3691;;3691
;1644;;3691;;3691;;3691;;3691;;3691
;5890;;3691;;3691;;3691;;3691;;3691
;5872;;3691;;3691;;3691;;3691;;3691
;6138;;3691;;3691;;3691;;3691;;3691
;6430;;3691;;3691;;3691;;3691;;3691
;5175;;3692;;3692;;3692;;3692;;3692
;5629;;3692;;3692;;3692;;3692;;3692
;2861;;3692;;3692;;3692;;3692;;3692
;4552;;3692;;3692;;3692;;3692;;3692
;3111;;3692;;3692;;3692;;3692;;3692
;1717;;3692;;3692;;3692;;3692;;3692
;5127;;3692;;3692;;3692;;3692;;3692
;2270;;3692;;3692;;3692;;3692;;3692
;6994;;3692;;3692;;3692;;3692;;3692
;843;;3692;;3692;;3692;;3692;;3692
;3875;;3692;;3692;;3692;;3692;;3692
;2133;;3693;;3693;;3693;;3693;;3693
;3500;;3693;;3693;;3693;;3693;;3693
;3360;;3693;;3693;;3693;;3693;;3693
;2377;;3693;;3693;;3693;;3693;;3693
;467;;3693;;3693;;3693;;3693;;3693
;5892;;3693;;3693;;3693;;3693;;3693
;2187;;3693;;3693;;3693;;3693;;3693
;5510;;3693;;3693;;3693;;3693;;3693
;3219;;3693;;3693;;3693;;3693;;3693
;7762;;3694;;3694;;3694;;3694;;3694
;6460;;3694;;3694;;3694;;3694;;3694
;347;;3694;;3694;;3694;;3694;;3694
;8717;;3694;;3694;;3694;;3694;;3694
;1862;;3694;;3694;;3694;;3694;;3694
;6845;;3694;;3694;;3694;;3694;;3694
;6856;;3694;;3694;;3694;;3694;;3694
;8614;;3694;;3694;;3694;;3694;;3694
;5406;;3695;;3695;;3695;;3695;;3695
;8602;;3695;;3695;;3695;;3695;;3695
;890;;3695;;3695;;3695;;3695;;3695
;9156;;3695;;3695;;3695;;3695;;3695
;8008;;3695;;3695;;3695;;3695;;3695
;7619;;3695;;3695;;3695;;3695;;3695
;8706;;3695;;3695;;3695;;3695;;3695
;37;;3695;;3695;;3695;;3695;;3695
;2201;;3695;;3695;;3695;;3695;;3695
;5055;;3695;;3695;;3695;;3695;;3695
;3064;;3695;;3695;;3695;;3695;;3695
;8497;;3696;;3696;;3696;;3696;;3696
;6093;;3696;;3696;;3696;;3696;;3696
;3507;;3696;;3696;;3696;;3696;;3696
;7360;;3696;;3696;;3696;;3696;;3696
;9324;;3696;;3696;;3696;;3696;;3696
;6593;;3697;;3697;;3697;;3697;;3697
;5860;;3697;;3697;;3697;;3697;;3697
;4012;;3697;;3697;;3697;;3697;;3697
;5664;;3697;;3697;;3697;;3697;;3697
;2572;;3697;;3697;;3697;;3697;;3697
;4377;;3697;;3697;;3697;;3697;;3697
;7218;;3697;;3697;;3697;;3697;;3697
;1723;;3697;;3697;;3697;;3697;;3697
;1509;;3698;;3698;;3698;;3698;;3698
;9780;;3698;;3698;;3698;;3698;;3698
;3263;;3698;;3698;;3698;;3698;;3698
;3525;;3698;;3698;;3698;;3698;;3698
;3409;;3698;;3698;;3698;;3698;;3698
;5891;;3698;;3698;;3698;;3698;;3698
;5548;;3698;;3698;;3698;;3698;;3698
;2661;;3698;;3698;;3698;;3698;;3698
;2188;;3698;;3698;;3698;;3698;;3698
;5122;;3698;;3698;;3698;;3698;;3698
;4128;;3698;;3698;;3698;;3698;;3698
;5780;;3698;;3698;;3698;;3698;;3698
;9994;;3698;;3698;;3698;;3698;;3698
;9603;;3699;;3699;;3699;;3699;;3699
;503;;3699;;3699;;3699;;3699;;3699
;8162;;3700;;3700;;3700;;3700;;3700
;5726;;3700;;3700;;3700;;3700;;3700
;801;;3700;;3700;;3700;;3700;;3700
;3874;;3700;;3700;;3700;;3700;;3700
;1351;;3700;;3700;;3700;;3700;;3700
;8315;;3700;;3700;;3700;;3700;;3700
;2689;;3700;;3700;;3700;;3700;;3700
;3006;;3701;;3701;;3701;;3701;;3701
;1501;;3701;;3701;;3701;;3701;;3701
;2634;;3701;;3701;;3701;;3701;;3701
;5353;;3701;;3701;;3701;;3701;;3701
;2233;;3701;;3701;;3701;;3701;;3701
;1164;;3701;;3701;;3701;;3701;;3701
;6907;;3701;;3701;;3701;;3701;;3701
;5158;;3701;;3701;;3701;;3701;;3701
;6802;;3702;;3702;;3702;;3702;;3702
;118;;3702;;3702;;3702;;3702;;3702
;5646;;3702;;3702;;3702;;3702;;3702
;41;;3702;;3702;;3702;;3702;;3702
;5937;;3702;;3702;;3702;;3702;;3702
;4565;;3702;;3702;;3702;;3702;;3702
;9748;;3702;;3702;;3702;;3702;;3702
;545;;3702;;3702;;3702;;3702;;3702
;2999;;3702;;3702;;3702;;3702;;3702
;8769;;3702;;3702;;3702;;3702;;3702
;3938;;3702;;3702;;3702;;3702;;3702
;9439;;3702;;3702;;3702;;3702;;3702
;4791;;3702;;3702;;3702;;3702;;3702
;5990;;3702;;3702;;3702;;3702;;3702
;3031;;3702;;3702;;3702;;3702;;3702
;8550;;3702;;3702;;3702;;3702;;3702
;5;;3702;;3702;;3702;;3702;;3702
;8021;;3703;;3703;;3703;;3703;;3703
;9054;;3703;;3703;;3703;;3703;;3703
;5506;;3703;;3703;;3703;;3703;;3703
;6093;;3703;;3703;;3703;;3703;;3703
;9578;;3703;;3703;;3703;;3703;;3703
;4550;;3703;;3703;;3703;;3703;;3703
;74;;3703;;3703;;3703;;3703;;3703
;103;;3703;;3703;;3703;;3703;;3703
;63;;3703;;3703;;3703;;3703;;3703
;2847;;3703;;3703;;3703;;3703;;3703
;1897;;3703;;3703;;3703;;3703;;3703
;3370;;3703;;3703;;3703;;3703;;3703
;8494;;3703;;3703;;3703;;3703;;3703
;9735;;3703;;3703;;3703;;3703;;3703
;201;;3704;;3704;;3704;;3704;;3704
;8207;;3704;;3704;;3704;;3704;;3704
;3068;;3704;;3704;;3704;;3704;;3704
;9911;;3704;;3704;;3704;;3704;;3704
;7921;;3704;;3704;;3704;;3704;;3704
;4520;;3704;;3704;;3704;;3704;;3704
;8805;;3704;;3704;;3704;;3704;;3704
;1560;;3704;;3704;;3704;;3704;;3704
;5889;;3704;;3704;;3704;;3704;;3704
;6000;;3704;;3704;;3704;;3704;;3704
;7522;;3704;;3704;;3704;;3704;;3704
;2633;;3705;;3705;;3705;;3705;;3705
;6586;;3705;;3705;;3705;;3705;;3705
;3204;;3705;;3705;;3705;;3705;;3705
;3154;;3705;;3705;;3705;;3705;;3705
;4133;;3705;;3705;;3705;;3705;;3705
;6068;;3705;;3705;;3705;;3705;;3705
;579;;3705;;3705;;3705;;3705;;3705
;4312;;3706;;3706;;3706;;3706;;3706
;1825;;3706;;3706;;3706;;3706;;3706
;6746;;3706;;3706;;3706;;3706;;3706
;722;;3706;;3706;;3706;;3706;;3706
;1137;;3706;;3706;;3706;;3706;;3706
;9108;;3706;;3706;;3706;;3706;;3706
;297;;3706;;3706;;3706;;3706;;3706
;178;;3707;;3707;;3707;;3707;;3707
;7545;;3707;;3707;;3707;;3707;;3707
;9962;;3707;;3707;;3707;;3707;;3707
;5497;;3707;;3707;;3707;;3707;;3707
;4518;;3707;;3707;;3707;;3707;;3707
;1167;;3708;;3708;;3708;;3708;;3708
;4250;;3708;;3708;;3708;;3708;;3708
;7051;;3708;;3708;;3708;;3708;;3708
;5920;;3708;;3708;;3708;;3708;;3708
;2533;;3708;;3708;;3708;;3708;;3708
;5542;;3708;;3708;;3708;;3708;;3708
;2356;;3708;;3708;;3708;;3708;;3708
;4860;;3708;;3708;;3708;;3708;;3708
;5196;;3708;;3708;;3708;;3708;;3708
;2946;;3708;;3708;;3708;;3708;;3708
;6104;;3708;;3708;;3708;;3708;;3708
;4655;;3709;;3709;;3709;;3709;;3709
;9568;;3709;;3709;;3709;;3709;;3709
;8985;;3709;;3709;;3709;;3709;;3709
;2619;;3709;;3709;;3709;;3709;;3709
;2161;;3709;;3709;;3709;;3709;;3709
;5392;;3709;;3709;;3709;;3709;;3709
;973;;3709;;3709;;3709;;3709;;3709
;6708;;3709;;3709;;3709;;3709;;3709
;7833;;3709;;3709;;3709;;3709;;3709
;1794;;3709;;3709;;3709;;3709;;3709
;9646;;3709;;3709;;3709;;3709;;3709
;7587;;3710;;3710;;3710;;3710;;3710
;151;;3710;;3710;;3710;;3710;;3710
;8740;;3710;;3710;;3710;;3710;;3710
;7581;;3710;;3710;;3710;;3710;;3710
;5396;;3710;;3710;;3710;;3710;;3710
;9144;;3710;;3710;;3710;;3710;;3710
;8245;;3710;;3710;;3710;;3710;;3710
;2673;;3710;;3710;;3710;;3710;;3710
;5492;;3710;;3710;;3710;;3710;;3710
;6933;;3711;;3711;;3711;;3711;;3711
;6373;;3711;;3711;;3711;;3711;;3711
;1530;;3711;;3711;;3711;;3711;;3711
;6195;;3711;;3711;;3711;;3711;;3711
;7742;;3711;;3711;;3711;;3711;;3711
;8842;;3711;;3711;;3711;;3711;;3711
;5284;;3711;;3711;;3711;;3711;;3711
;1611;;3711;;3711;;3711;;3711;;3711
;4197;;3712;;3712;;3712;;3712;;3712
;4676;;3712;;3712;;3712;;3712;;3712
;7597;;3712;;3712;;3712;;3712;;3712
;2784;;3712;;3712;;3712;;3712;;3712
;6845;;3712;;3712;;3712;;3712;;3712
;1156;;3712;;3712;;3712;;3712;;3712
;2442;;3712;;3712;;3712;;3712;;3712
;1849;;3713;;3713;;3713;;3713;;3713
;1381;;3713;;3713;;3713;;3713;;3713
;4505;;3713;;3713;;3713;;3713;;3713
;5271;;3713;;3713;;3713;;3713;;3713
;8590;;3713;;3713;;3713;;3713;;3713
;8991;;3713;;3713;;3713;;3713;;3713
;3594;;3713;;3713;;3713;;3713;;3713
;9631;;3713;;3713;;3713;;3713;;3713
;418;;3713;;3713;;3713;;3713;;3713
;2007;;3713;;3713;;3713;;3713;;3713
;6011;;3713;;3713;;3713;;3713;;3713
;1755;;3713;;3713;;3713;;3713;;3713
;2051;;3713;;3713;;3713;;3713;;3713
;2384;;3713;;3713;;3713;;3713;;3713
;2058;;3714;;3714;;3714;;3714;;3714
;3949;;3714;;3714;;3714;;3714;;3714
;6704;;3714;;3714;;3714;;3714;;3714
;496;;3714;;3714;;3714;;3714;;3714
;3289;;3714;;3714;;3714;;3714;;3714
;7776;;3714;;3714;;3714;;3714;;3714
;9994;;3714;;3714;;3714;;3714;;3714
;6479;;3714;;3714;;3714;;3714;;3714
;2385;;3714;;3714;;3714;;3714;;3714
;616;;3714;;3714;;3714;;3714;;3714
;1134;;3714;;3714;;3714;;3714;;3714
;9468;;3714;;3714;;3714;;3714;;3714
;9092;;3714;;3714;;3714;;3714;;3714
;7088;;3714;;3714;;3714;;3714;;3714
;2161;;3714;;3714;;3714;;3714;;3714
;9297;;3714;;3714;;3714;;3714;;3714
;1364;;3715;;3715;;3715;;3715;;3715
;6724;;3715;;3715;;3715;;3715;;3715
;5149;;3715;;3715;;3715;;3715;;3715
;4744;;3715;;3715;;3715;;3715;;3715
;4275;;3715;;3715;;3715;;3715;;3715
;4939;;3715;;3715;;3715;;3715;;3715
;8316;;3715;;3715;;3715;;3715;;3715
;3518;;3715;;3715;;3715;;3715;;3715
;2906;;3716;;3716;;3716;;3716;;3716
;7626;;3716;;3716;;3716;;3716;;3716
;3122;;3716;;3716;;3716;;3716;;3716
;8071;;3716;;3716;;3716;;3716;;3716
;8558;;3716;;3716;;3716;;3716;;3716
;229;;3716;;3716;;3716;;3716;;3716
;6047;;3716;;3716;;3716;;3716;;3716
;9666;;3716;;3716;;3716;;3716;;3716
;15;;3716;;3716;;3716;;3716;;3716
;2726;;3716;;3716;;3716;;3716;;3716
;7749;;3716;;3716;;3716;;3716;;3716
;5854;;3717;;3717;;3717;;3717;;3717
;7539;;3717;;3717;;3717;;3717;;3717
;1539;;3717;;3717;;3717;;3717;;3717
;8216;;3717;;3717;;3717;;3717;;3717
;9325;;3717;;3717;;3717;;3717;;3717
;1923;;3717;;3717;;3717;;3717;;3717
;1756;;3717;;3717;;3717;;3717;;3717
;1236;;3717;;3717;;3717;;3717;;3717
;7304;;3718;;3718;;3718;;3718;;3718
;7812;;3718;;3718;;3718;;3718;;3718
;2578;;3718;;3718;;3718;;3718;;3718
;3411;;3718;;3718;;3718;;3718;;3718
;980;;3718;;3718;;3718;;3718;;3718
;2105;;3718;;3718;;3718;;3718;;3718
;8750;;3718;;3718;;3718;;3718;;3718
;8878;;3718;;3718;;3718;;3718;;3718
;3059;;3718;;3718;;3718;;3718;;3718
;2167;;3718;;3718;;3718;;3718;;3718
;1937;;3719;;3719;;3719;;3719;;3719
;8819;;3719;;3719;;3719;;3719;;3719
;9725;;3719;;3719;;3719;;3719;;3719
;5753;;3719;;3719;;3719;;3719;;3719
;983;;3719;;3719;;3719;;3719;;3719
;1833;;3719;;3719;;3719;;3719;;3719
;1521;;3719;;3719;;3719;;3719;;3719
;1205;;3719;;3719;;3719;;3719;;3719
;5026;;3719;;3719;;3719;;3719;;3719
;6112;;3719;;3719;;3719;;3719;;3719
;231;;3720;;3720;;3720;;3720;;3720
;446;;3720;;3720;;3720;;3720;;3720
;6676;;3720;;3720;;3720;;3720;;3720
;5500;;3720;;3720;;3720;;3720;;3720
;2280;;3720;;3720;;3720;;3720;;3720
;1196;;3720;;3720;;3720;;3720;;3720
;9261;;3720;;3720;;3720;;3720;;3720
;2500;;3720;;3720;;3720;;3720;;3720
;5712;;3720;;3720;;3720;;3720;;3720
;745;;3721;;3721;;3721;;3721;;3721
;422;;3721;;3721;;3721;;3721;;3721
;4949;;3721;;3721;;3721;;3721;;3721
;8498;;3721;;3721;;3721;;3721;;3721
;8348;;3721;;3721;;3721;;3721;;3721
;5884;;3722;;3722;;3722;;3722;;3722
;2045;;3722;;3722;;3722;;3722;;3722
;5244;;3722;;3722;;3722;;3722;;3722
;892;;3722;;3722;;3722;;3722;;3722
;6946;;3722;;3722;;3722;;3722;;3722
;421;;3722;;3722;;3722;;3722;;3722
;6829;;3722;;3722;;3722;;3722;;3722
;4861;;3722;;3722;;3722;;3722;;3722
;8880;;3722;;3722;;3722;;3722;;3722
;5982;;3722;;3722;;3722;;3722;;3722
;9237;;3723;;3723;;3723;;3723;;3723
;991;;3723;;3723;;3723;;3723;;3723
;256;;3723;;3723;;3723;;3723;;3723
;2015;;3723;;3723;;3723;;3723;;3723
;3532;;3723;;3723;;3723;;3723;;3723
;5224;;3724;;3724;;3724;;3724;;3724
;2219;;3724;;3724;;3724;;3724;;3724
;8381;;3724;;3724;;3724;;3724;;3724
;470;;3724;;3724;;3724;;3724;;3724
;4510;;3724;;3724;;3724;;3724;;3724
;7743;;3724;;3724;;3724;;3724;;3724
;3389;;3724;;3724;;3724;;3724;;3724
;5972;;3724;;3724;;3724;;3724;;3724
;8314;;3724;;3724;;3724;;3724;;3724
;6964;;3724;;3724;;3724;;3724;;3724
;4662;;3725;;3725;;3725;;3725;;3725
;1150;;3725;;3725;;3725;;3725;;3725
;6041;;3725;;3725;;3725;;3725;;3725
;4303;;3725;;3725;;3725;;3725;;3725
;1867;;3725;;3725;;3725;;3725;;3725
;769;;3725;;3725;;3725;;3725;;3725
;5733;;3725;;3725;;3725;;3725;;3725
;1174;;3725;;3725;;3725;;3725;;3725
;9287;;3725;;3725;;3725;;3725;;3725
;7683;;3726;;3726;;3726;;3726;;3726
;8067;;3726;;3726;;3726;;3726;;3726
;1238;;3726;;3726;;3726;;3726;;3726
;953;;3726;;3726;;3726;;3726;;3726
;3487;;3726;;3726;;3726;;3726;;3726
;6558;;3726;;3726;;3726;;3726;;3726
;3505;;3726;;3726;;3726;;3726;;3726
;7554;;3726;;3726;;3726;;3726;;3726
;1453;;3726;;3726;;3726;;3726;;3726
;8612;;3727;;3727;;3727;;3727;;3727
;8572;;3727;;3727;;3727;;3727;;3727
;4621;;3727;;3727;;3727;;3727;;3727
;1136;;3727;;3727;;3727;;3727;;3727
;1103;;3727;;3727;;3727;;3727;;3727
;1304;;3727;;3727;;3727;;3727;;3727
;863;;3727;;3727;;3727;;3727;;3727
;3479;;3727;;3727;;3727;;3727;;3727
;8967;;3727;;3727;;3727;;3727;;3727
;1070;;3727;;3727;;3727;;3727;;3727
;335;;3728;;3728;;3728;;3728;;3728
;2828;;3728;;3728;;3728;;3728;;3728
;2166;;3728;;3728;;3728;;3728;;3728
;8561;;3728;;3728;;3728;;3728;;3728
;3927;;3728;;3728;;3728;;3728;;3728
;1697;;3728;;3728;;3728;;3728;;3728
;2301;;3728;;3728;;3728;;3728;;3728
;8127;;3728;;3728;;3728;;3728;;3728
;1531;;3728;;3728;;3728;;3728;;3728
;1533;;3729;;3729;;3729;;3729;;3729
;5909;;3729;;3729;;3729;;3729;;3729
;4968;;3729;;3729;;3729;;3729;;3729
;9930;;3729;;3729;;3729;;3729;;3729
;9969;;3730;;3730;;3730;;3730;;3730
;1272;;3730;;3730;;3730;;3730;;3730
;290;;3730;;3730;;3730;;3730;;3730
;5443;;3730;;3730;;3730;;3730;;3730
;7391;;3730;;3730;;3730;;3730;;3730
;6832;;3730;;3730;;3730;;3730;;3730
;8668;;3730;;3730;;3730;;3730;;3730
;5930;;3730;;3730;;3730;;3730;;3730
;6317;;3730;;3730;;3730;;3730;;3730
;368;;3730;;3730;;3730;;3730;;3730
;3954;;3730;;3730;;3730;;3730;;3730
;1627;;3730;;3730;;3730;;3730;;3730
;6598;;3730;;3730;;3730;;3730;;3730
;5779;;3731;;3731;;3731;;3731;;3731
;4129;;3731;;3731;;3731;;3731;;3731
;6205;;3731;;3731;;3731;;3731;;3731
;6738;;3731;;3731;;3731;;3731;;3731
;3409;;3731;;3731;;3731;;3731;;3731
;1611;;3732;;3732;;3732;;3732;;3732
;9051;;3732;;3732;;3732;;3732;;3732
;5672;;3732;;3732;;3732;;3732;;3732
;2473;;3732;;3732;;3732;;3732;;3732
;316;;3732;;3732;;3732;;3732;;3732
;1391;;3732;;3732;;3732;;3732;;3732
;9489;;3732;;3732;;3732;;3732;;3732
;9611;;3732;;3732;;3732;;3732;;3732
;7054;;3732;;3732;;3732;;3732;;3732
;1120;;3733;;3733;;3733;;3733;;3733
;5134;;3733;;3733;;3733;;3733;;3733
;2341;;3733;;3733;;3733;;3733;;3733
;1674;;3733;;3733;;3733;;3733;;3733
;7246;;3733;;3733;;3733;;3733;;3733
;7084;;3733;;3733;;3733;;3733;;3733
;4817;;3733;;3733;;3733;;3733;;3733
;4272;;3733;;3733;;3733;;3733;;3733
;1579;;3733;;3733;;3733;;3733;;3733
;9831;;3733;;3733;;3733;;3733;;3733
;13;;3733;;3733;;3733;;3733;;3733
;4041;;3733;;3733;;3733;;3733;;3733
;3676;;3733;;3733;;3733;;3733;;3733
;5389;;3733;;3733;;3733;;3733;;3733
;1915;;3734;;3734;;3734;;3734;;3734
;7003;;3734;;3734;;3734;;3734;;3734
;3264;;3734;;3734;;3734;;3734;;3734
;3573;;3734;;3734;;3734;;3734;;3734
;938;;3734;;3734;;3734;;3734;;3734
;2125;;3734;;3734;;3734;;3734;;3734
;7232;;3734;;3734;;3734;;3734;;3734
;2736;;3735;;3735;;3735;;3735;;3735
;261;;3735;;3735;;3735;;3735;;3735
;9212;;3735;;3735;;3735;;3735;;3735
;504;;3735;;3735;;3735;;3735;;3735
;4254;;3735;;3735;;3735;;3735;;3735
;2634;;3735;;3735;;3735;;3735;;3735
;1917;;3735;;3735;;3735;;3735;;3735
;8325;;3736;;3736;;3736;;3736;;3736
;1668;;3736;;3736;;3736;;3736;;3736
;893;;3736;;3736;;3736;;3736;;3736
;3283;;3736;;3736;;3736;;3736;;3736
;2224;;3736;;3736;;3736;;3736;;3736
;7309;;3736;;3736;;3736;;3736;;3736
;6638;;3736;;3736;;3736;;3736;;3736
;819;;3736;;3736;;3736;;3736;;3736
;3610;;3736;;3736;;3736;;3736;;3736
;4558;;3737;;3737;;3737;;3737;;3737
;2008;;3737;;3737;;3737;;3737;;3737
;9319;;3737;;3737;;3737;;3737;;3737
;3608;;3737;;3737;;3737;;3737;;3737
;6254;;3737;;3737;;3737;;3737;;3737
;2412;;3737;;3737;;3737;;3737;;3737
;5488;;3737;;3737;;3737;;3737;;3737
;769;;3737;;3737;;3737;;3737;;3737
;2470;;3738;;3738;;3738;;3738;;3738
;669;;3738;;3738;;3738;;3738;;3738
;5983;;3738;;3738;;3738;;3738;;3738
;9092;;3738;;3738;;3738;;3738;;3738
;950;;3738;;3738;;3738;;3738;;3738
;9181;;3738;;3738;;3738;;3738;;3738
;7381;;3739;;3739;;3739;;3739;;3739
;1408;;3739;;3739;;3739;;3739;;3739
;40;;3739;;3739;;3739;;3739;;3739
;7545;;3739;;3739;;3739;;3739;;3739
;9066;;3739;;3739;;3739;;3739;;3739
;9455;;3739;;3739;;3739;;3739;;3739
;8024;;3739;;3739;;3739;;3739;;3739
;3568;;3739;;3739;;3739;;3739;;3739
;4331;;3739;;3739;;3739;;3739;;3739
;2338;;3739;;3739;;3739;;3739;;3739
;9764;;3739;;3739;;3739;;3739;;3739
;9130;;3740;;3740;;3740;;3740;;3740
;7751;;3740;;3740;;3740;;3740;;3740
;1299;;3740;;3740;;3740;;3740;;3740
;9025;;3740;;3740;;3740;;3740;;3740
;5158;;3740;;3740;;3740;;3740;;3740
;1517;;3740;;3740;;3740;;3740;;3740
;1575;;3740;;3740;;3740;;3740;;3740
;1231;;3740;;3740;;3740;;3740;;3740
;7284;;3740;;3740;;3740;;3740;;3740
;5838;;3740;;3740;;3740;;3740;;3740
;6802;;3741;;3741;;3741;;3741;;3741
;4573;;3741;;3741;;3741;;3741;;3741
;1252;;3741;;3741;;3741;;3741;;3741
;2920;;3741;;3741;;3741;;3741;;3741
;3520;;3741;;3741;;3741;;3741;;3741
;207;;3741;;3741;;3741;;3741;;3741
;3487;;3741;;3741;;3741;;3741;;3741
;8966;;3741;;3741;;3741;;3741;;3741
;1393;;3742;;3742;;3742;;3742;;3742
;6239;;3742;;3742;;3742;;3742;;3742
;2325;;3742;;3742;;3742;;3742;;3742
;4338;;3742;;3742;;3742;;3742;;3742
;8068;;3742;;3742;;3742;;3742;;3742
;7763;;3742;;3742;;3742;;3742;;3742
;3350;;3742;;3742;;3742;;3742;;3742
;4028;;3742;;3742;;3742;;3742;;3742
;8919;;3742;;3742;;3742;;3742;;3742
;7822;;3742;;3742;;3742;;3742;;3742
;2645;;3742;;3742;;3742;;3742;;3742
;1952;;3743;;3743;;3743;;3743;;3743
;2286;;3743;;3743;;3743;;3743;;3743
;2008;;3743;;3743;;3743;;3743;;3743
;5673;;3743;;3743;;3743;;3743;;3743
;4595;;3743;;3743;;3743;;3743;;3743
;4754;;3743;;3743;;3743;;3743;;3743
;2642;;3743;;3743;;3743;;3743;;3743
;3478;;3743;;3743;;3743;;3743;;3743
;766;;3743;;3743;;3743;;3743;;3743
;28;;3743;;3743;;3743;;3743;;3743
;6485;;3743;;3743;;3743;;3743;;3743
